"year","month","day","hour","variable","lat","lon","depth","depthFrac"
2020,8,5,1,"rho",48.3548,-123.9529,25,-999
2020,8,5,2,"rho",48.3548,-123.9529,25,-999
2020,8,5,5,"rho",48.344,-123.9664,25,-999
2020,8,5,5,"rho",48.3385,-123.9731,25,-999
2020,8,5,6,"rho",48.344,-123.9664,25,-999
2020,8,5,6,"rho",48.3385,-123.9731,25,-999
2020,8,5,16,"rho",48.39655,-124.1329,25,-999
2020,8,6,2,"rho",48.365277,-123.939722,25,-999
2020,8,6,2,"rho",48.37083,-123.93277,25,-999
2020,8,6,6,"rho",48.3385,-123.9731,25,-999
2020,8,6,6,"rho",48.3277,-123.9866,25,-999
2020,8,6,6,"rho",48.327872,-123.986564,25,-999
2020,8,6,7,"rho",48.3332,-123.9798,25,-999
2020,8,6,7,"rho",48.33324,-123.979644,25,-999
2020,8,6,10,"rho",48.311372,-124.006763,25,-999
2020,8,6,10,"rho",48.3059,-124.0133,25,-999
2020,8,6,10,"rho",48.3115,-124.0069,25,-999
2020,8,6,10,"rho",48.305903,-124.013505,25,-999
2020,8,6,11,"rho",48.305903,-124.013505,25,-999
2020,8,6,15,"rho",48.344,-123.9664,25,-999
2020,8,6,16,"rho",48.344,-123.9664,25,-999
2020,8,6,16,"rho",48.3493,-123.9597,25,-999
2020,8,6,23,"rho",48.3548,-123.9529,25,-999
2020,8,11,9,"rho",48.246313,-124.087122,25,-999
2020,8,11,9,"rho",48.2518,-124.0802,25,-999
2020,8,11,15,"rho",48.2246,-124.1141,25,-999
2020,8,11,15,"rho",48.224645,-124.114072,25,-999
2020,8,11,16,"rho",48.224645,-124.114072,25,-999
2020,8,11,16,"rho",48.2246,-124.1141,25,-999
2020,8,11,21,"rho",48.2246,-124.1141,25,-999
2020,8,11,21,"rho",48.224645,-124.114072,25,-999
2020,8,11,22,"rho",48.224645,-124.114072,25,-999
2020,8,11,22,"rho",48.23017,-124.107242,25,-999
2020,8,11,22,"rho",48.2302,-124.1072,25,-999
2020,8,11,23,"rho",48.2355,-124.1005,25,-999
2020,8,11,23,"rho",48.235522,-124.100512,25,-999
2020,8,12,3,"rho",48.289725,-124.033667,25,-999
2020,8,12,3,"rho",48.284373,-124.040453,25,-999
2020,8,12,3,"rho",48.28982,-124.03385,25,-999
2020,8,12,3,"rho",48.2844,-124.0405,25,-999
2020,8,12,4,"rho",48.28982,-124.03385,25,-999
2020,8,12,4,"rho",48.295103,-124.027068,25,-999
2020,8,12,4,"rho",48.289725,-124.033667,25,-999
2020,8,12,4,"rho",48.2952,-124.0269,25,-999
2020,8,12,5,"rho",48.3006,-124.0202,25,-999
2020,8,12,5,"rho",48.295103,-124.027068,25,-999
2020,8,12,5,"rho",48.2952,-124.0269,25,-999
2020,8,12,5,"rho",48.300465,-124.020237,25,-999
2020,8,12,5,"rho",48.289725,-124.033667,25,-999
2020,8,12,10,"rho",48.355875,-124.2150933,25,-999
2020,8,12,11,"rho",48.355875,-124.2150933,25,-999
2020,8,12,19,"rho",48.268098,-124.060348,25,-999
2020,8,12,20,"rho",48.2681,-124.0603,25,-999
2020,8,12,20,"rho",48.273503,-124.053648,25,-999
2020,8,12,20,"rho",48.268098,-124.060348,25,-999
2020,8,12,20,"rho",48.2735,-124.0536,25,-999
2020,8,13,9,"rho",48.284373,-124.040453,25,-999
2020,8,13,9,"rho",48.2789,-124.0469,25,-999
2020,8,13,9,"rho",48.2844,-124.0405,25,-999
2020,8,13,9,"rho",48.278858,-124.046888,25,-999
2020,8,13,19,"rho",48.240975,-124.093772,25,-999
2020,8,13,19,"rho",48.241,-124.0938,25,-999
2020,8,13,20,"rho",48.241,-124.0938,25,-999
2020,8,13,20,"rho",48.240975,-124.093772,25,-999
2020,8,13,20,"rho",48.235522,-124.100512,25,-999
2020,8,13,20,"rho",48.2355,-124.1005,25,-999
2020,8,14,0,"rho",48.2681,-124.0603,25,-999
2020,8,14,0,"rho",48.268098,-124.060348,25,-999
2020,8,14,0,"rho",48.273503,-124.053648,25,-999
2020,8,14,0,"rho",48.2735,-124.0536,25,-999
2020,8,14,1,"rho",48.2735,-124.0536,25,-999
2020,8,14,1,"rho",48.273503,-124.053648,25,-999
2020,8,14,1,"rho",48.2789,-124.0469,25,-999
2020,8,14,1,"rho",48.278858,-124.046888,25,-999
2020,8,14,1,"rho",48.284373,-124.040453,25,-999
2020,8,14,2,"rho",48.284373,-124.040453,25,-999
2020,8,14,2,"rho",48.2844,-124.0405,25,-999
2020,8,14,2,"rho",48.289725,-124.033667,25,-999
2020,8,14,2,"rho",48.28982,-124.03385,25,-999
2020,8,14,3,"rho",48.28982,-124.03385,25,-999
2020,8,14,3,"rho",48.295103,-124.027068,25,-999
2020,8,14,3,"rho",48.2952,-124.0269,25,-999
2020,8,14,3,"rho",48.3006,-124.0202,25,-999
2020,8,14,3,"rho",48.300465,-124.020237,25,-999
2020,8,14,4,"rho",48.3059,-124.0133,25,-999
2020,8,14,4,"rho",48.305903,-124.013505,25,-999
2020,8,14,4,"rho",48.311372,-124.006763,25,-999
2020,8,14,5,"rho",48.3115,-124.0069,25,-999
2020,8,14,5,"rho",48.311372,-124.006763,25,-999
2020,8,14,5,"rho",48.3059,-124.0133,25,-999
2020,8,14,5,"rho",48.305903,-124.013505,25,-999
2020,8,14,6,"rho",48.3059,-124.0133,25,-999
2020,8,14,6,"rho",48.3115,-124.0069,25,-999
2020,8,14,6,"rho",48.305903,-124.013505,25,-999
2020,8,14,6,"rho",48.311372,-124.006763,25,-999
2020,8,14,7,"rho",48.28982,-124.03385,25,-999
2020,8,14,7,"rho",48.289725,-124.033667,25,-999
2020,8,14,7,"rho",48.2844,-124.0405,25,-999
2020,8,14,7,"rho",48.284373,-124.040453,25,-999
2020,8,14,7,"rho",48.2789,-124.0469,25,-999
2020,8,14,8,"rho",48.284373,-124.040453,25,-999
2020,8,14,8,"rho",48.2844,-124.0405,25,-999
2020,8,14,8,"rho",48.278858,-124.046888,25,-999
2020,8,14,8,"rho",48.2789,-124.0469,25,-999
2020,8,14,19,"rho",48.2626,-124.0669,25,-999
2020,8,14,19,"rho",48.2681,-124.0603,25,-999
2020,8,14,19,"rho",48.262582,-124.066922,25,-999
2020,8,15,4,"rho",48.3168,-124.0002,25,-999
2020,8,15,4,"rho",48.316762,-123.9999,25,-999
2020,8,15,4,"rho",48.3222,-123.9934,25,-999
2020,8,15,5,"rho",48.316762,-123.9999,25,-999
2020,8,15,5,"rho",48.3168,-124.0002,25,-999
2020,8,15,5,"rho",48.3222,-123.9934,25,-999
2020,8,15,5,"rho",48.327872,-123.986564,25,-999
2020,8,15,5,"rho",48.3277,-123.9866,25,-999
2020,8,15,6,"rho",48.3222,-123.9934,25,-999
2020,8,15,6,"rho",48.327872,-123.986564,25,-999
2020,8,15,6,"rho",48.3277,-123.9866,25,-999
2020,8,15,10,"rho",48.316762,-123.9999,25,-999
2020,8,15,10,"rho",48.3168,-124.0002,25,-999
2020,8,15,11,"rho",48.3168,-124.0002,25,-999
2020,8,15,11,"rho",48.3115,-124.0069,25,-999
2020,8,15,17,"rho",48.284373,-124.040453,25,-999
2020,8,15,17,"rho",48.289725,-124.033667,25,-999
2020,8,15,18,"rho",48.289725,-124.033667,25,-999
2020,8,15,18,"rho",48.28982,-124.03385,25,-999
2020,8,15,18,"rho",48.2844,-124.0405,25,-999
2020,8,18,16,"rho",48.23017,-124.107242,25,-999
2020,8,18,16,"rho",48.2302,-124.1072,25,-999
2020,8,18,17,"rho",48.2302,-124.1072,25,-999
2020,8,18,17,"rho",48.23017,-124.107242,25,-999
2020,8,22,9,"rho",48.37083,-123.93277,25,-999
2020,8,22,9,"rho",48.37639,-123.92555,25,-999
2020,8,22,9,"rho",48.365277,-123.939722,25,-999
2020,8,22,10,"rho",48.365277,-123.939722,25,-999
2020,8,22,14,"rho",48.316762,-123.9999,25,-999
2020,8,22,14,"rho",48.33324,-123.979644,25,-999
2020,8,22,14,"rho",48.3332,-123.9798,25,-999
2020,8,22,14,"rho",48.3115,-124.0069,25,-999
2020,8,22,14,"rho",48.311372,-124.006763,25,-999
2020,8,22,14,"rho",48.3168,-124.0002,25,-999
2020,8,22,15,"rho",48.311372,-124.006763,25,-999
2020,8,22,15,"rho",48.3059,-124.0133,25,-999
2020,8,22,15,"rho",48.3115,-124.0069,25,-999
2020,8,22,15,"rho",48.305903,-124.013505,25,-999
2020,8,22,15,"rho",48.316762,-123.9999,25,-999
2020,8,22,16,"rho",48.3115,-124.0069,25,-999
2020,8,22,16,"rho",48.305903,-124.013505,25,-999
2020,8,22,16,"rho",48.311372,-124.006763,25,-999
2020,8,22,16,"rho",48.3006,-124.0202,25,-999
2020,8,22,16,"rho",48.300465,-124.020237,25,-999
2020,8,22,16,"rho",48.3059,-124.0133,25,-999
2020,8,22,17,"rho",48.3006,-124.0202,25,-999
2020,8,22,17,"rho",48.300465,-124.020237,25,-999
2020,8,22,17,"rho",48.295103,-124.027068,25,-999
2020,8,22,17,"rho",48.2952,-124.0269,25,-999
2020,8,22,17,"rho",48.289725,-124.033667,25,-999
2020,8,22,17,"rho",48.28982,-124.03385,25,-999
2020,8,22,22,"rho",48.268098,-124.060348,25,-999
2020,8,22,22,"rho",48.2681,-124.0603,25,-999
2020,8,22,22,"rho",48.2626,-124.0669,25,-999
2020,8,22,22,"rho",48.262582,-124.066922,25,-999
2020,8,23,8,"rho",48.23017,-124.107242,25,-999
2020,8,23,8,"rho",48.2302,-124.1072,25,-999
2020,8,23,8,"rho",48.2246,-124.1141,25,-999
2020,8,23,8,"rho",48.224645,-124.114072,25,-999
2020,8,23,9,"rho",48.2246,-124.1141,25,-999
2020,8,23,9,"rho",48.2302,-124.1072,25,-999
2020,8,23,9,"rho",48.224645,-124.114072,25,-999
2020,8,23,9,"rho",48.23017,-124.107242,25,-999
2020,8,23,10,"rho",48.224645,-124.114072,25,-999
2020,8,23,10,"rho",48.23017,-124.107242,25,-999
2020,8,23,10,"rho",48.2302,-124.1072,25,-999
2020,8,23,15,"rho",48.2246,-124.1141,25,-999
2020,8,23,15,"rho",48.224645,-124.114072,25,-999
2020,8,23,16,"rho",48.2302,-124.1072,25,-999
2020,8,23,16,"rho",48.23017,-124.107242,25,-999
2020,8,30,1,"rho",48.355875,-124.2150933,25,-999
2020,9,1,3,"rho",48.50506,-124.51636,25,-999
2020,9,11,17,"rho",48.50506,-124.51636,25,-999
2020,9,13,12,"rho",48.50506,-124.51636,25,-999
2020,9,15,18,"rho",48.542480744,-124.7235995,25,-999
2020,9,28,19,"rho",48.50506,-124.51636,25,-999
2020,10,2,11,"rho",48.50506,-124.51636,25,-999
2020,10,5,20,"rho",48.50506,-124.51636,25,-999
2021,1,4,9,"rho",48.355786,-124.215136,25,-999
2021,1,5,1,"rho",48.355786,-124.215136,25,-999
2021,1,12,9,"rho",48.355786,-124.215136,25,-999
2020,9,17,22,"rho",48.55306,-124.935,25,-999
2020,7,31,0,"rho",48.365277,-123.939722,25,-999
2020,7,31,0,"rho",48.37083,-123.93277,25,-999
2020,7,31,0,"rho",48.37639,-123.92555,25,-999
2020,7,31,1,"rho",48.37639,-123.92555,25,-999
2020,7,31,1,"rho",48.37083,-123.93277,25,-999
2020,8,14,13,"rho",49.18634,-122.6871,25,-999
2020,8,14,16,"rho",49.20155,-122.59584,25,-999
2020,8,14,17,"rho",49.20359,-122.59015,25,-999
2020,8,14,17,"rho",49.20155,-122.59584,25,-999
2020,8,16,8,"rho",49.12326,-122.30035,25,-999
2020,8,16,9,"rho",49.12326,-122.30035,25,-999
2020,8,16,10,"rho",49.12326,-122.30035,25,-999
2020,8,16,10,"rho",49.12902,-122.29969,25,-999
2020,8,16,11,"rho",49.12902,-122.29969,25,-999
2020,8,25,17,"rho",49.12326,-122.30035,25,-999
2020,8,26,0,"rho",49.20359,-122.59015,25,-999
2020,8,26,0,"rho",49.20155,-122.59584,25,-999
2020,8,26,3,"rho",49.20845,-122.70679,25,-999
2020,11,2,11,"rho",48.2302,-124.1072,25,-999
2020,11,2,11,"rho",48.23017,-124.107242,25,-999
2020,11,2,12,"rho",48.235522,-124.100512,25,-999
2020,11,2,12,"rho",48.2355,-124.1005,25,-999
2020,11,22,0,"rho",48.28982,-124.03385,25,-999
2020,11,22,0,"rho",48.2844,-124.0405,25,-999
2020,11,22,0,"rho",48.284373,-124.040453,25,-999
2020,11,22,1,"rho",48.28982,-124.03385,25,-999
2020,11,22,1,"rho",48.2844,-124.0405,25,-999
2020,11,22,1,"rho",48.284373,-124.040453,25,-999
2021,3,18,23,"rho",48.4909,-124.94975,25,-999
2021,3,19,0,"rho",48.4909,-124.94975,25,-999
2021,3,20,21,"rho",48.4909,-124.94975,25,-999
2021,4,5,15,"rho",48.51635,-124.93437,25,-999
2021,4,5,16,"rho",48.51635,-124.93437,25,-999
2021,4,5,17,"rho",48.51635,-124.93437,25,-999
2021,4,13,17,"rho",48.51635,-124.93437,25,-999
2021,4,14,19,"rho",48.51635,-124.93437,25,-999
2021,4,24,17,"rho",48.56027,-124.908,25,-999
2021,4,24,18,"rho",48.56027,-124.908,25,-999
2021,4,26,17,"rho",48.56027,-124.908,25,-999
2021,4,26,18,"rho",48.56027,-124.908,25,-999
2021,4,27,17,"rho",48.5481,-124.91562,25,-999
2021,4,27,18,"rho",48.5481,-124.91562,25,-999
2021,4,27,18,"rho",48.56027,-124.908,25,-999
2021,4,30,16,"rho",48.50325,-124.9426,25,-999
2021,5,26,6,"rho",48.34916,-123.958405,25,-999
2021,5,26,7,"rho",48.34916,-123.958405,25,-999
2021,5,26,7,"rho",48.344455,-123.965557,25,-999
2021,5,28,6,"rho",48.50477,-124.51762,25,-999
2021,5,28,7,"rho",48.50477,-124.51762,25,-999
2021,6,3,8,"rho",48.50477,-124.51762,25,-999
2021,6,3,9,"rho",48.50477,-124.51762,25,-999
2021,5,23,14,"rho",48.360383,-123.94583,25,-999
2021,5,23,20,"rho",48.360383,-123.94583,25,-999
2021,5,24,0,"rho",48.29523,-124.027179,25,-999
2021,5,24,9,"rho",48.279121,-124.046151,25,-999
2021,5,24,12,"rho",48.257201,-124.073956,25,-999
2021,5,24,13,"rho",48.257201,-124.073956,25,-999
2021,5,24,20,"rho",48.23015,-124.107365,25,-999
2021,5,24,20,"rho",48.235399,-124.100234,25,-999
2020,9,11,7,"rho",46.49191,-124.1177,25,-999
2020,9,1,12,"rho",48.50506,-124.51636,25,-999
2020,9,1,13,"rho",48.50506,-124.51636,25,-999
2020,9,2,1,"rho",48.273503,-124.053648,25,-999
2020,9,2,1,"rho",48.268098,-124.060348,25,-999
2020,9,2,1,"rho",48.2681,-124.0603,25,-999
2020,9,3,9,"rho",48.3222,-123.9934,25,-999
2020,9,3,9,"rho",48.327872,-123.986564,25,-999
2020,9,3,9,"rho",48.3277,-123.9866,25,-999
2020,9,3,10,"rho",48.327872,-123.986564,25,-999
2020,9,3,10,"rho",48.3385,-123.9731,25,-999
2020,9,3,11,"rho",48.3385,-123.9731,25,-999
2020,9,3,11,"rho",48.3332,-123.9798,25,-999
2020,9,3,11,"rho",48.33324,-123.979644,25,-999
2020,9,3,11,"rho",48.3548,-123.9529,25,-999
2020,9,3,12,"rho",48.3548,-123.9529,25,-999
2020,9,3,12,"rho",48.36027,-123.95694,25,-999
2020,9,3,12,"rho",48.365277,-123.939722,25,-999
2020,9,3,12,"rho",48.37083,-123.93277,25,-999
2020,9,3,13,"rho",48.365277,-123.939722,25,-999
2020,9,3,13,"rho",48.37083,-123.93277,25,-999
2020,9,3,13,"rho",48.36027,-123.95694,25,-999
2020,9,3,13,"rho",48.3548,-123.9529,25,-999
2020,9,3,14,"rho",48.3548,-123.9529,25,-999
2020,9,3,14,"rho",48.36027,-123.95694,25,-999
2020,9,3,14,"rho",48.3493,-123.9597,25,-999
2020,9,3,14,"rho",48.344,-123.9664,25,-999
2020,9,3,15,"rho",48.344,-123.9664,25,-999
2021,3,23,4,"rho",49.20845,-122.70679,25,-999
2021,3,23,5,"rho",49.20845,-122.70679,25,-999
2021,3,23,6,"rho",49.199857,-122.67846,25,-999
2021,3,23,7,"rho",49.199857,-122.67846,25,-999
2021,3,23,10,"rho",49.203627,-122.59012,25,-999
2021,3,23,11,"rho",49.203627,-122.59012,25,-999
2021,3,23,11,"rho",49.201638,-122.59577,25,-999
2021,3,23,12,"rho",49.201638,-122.59577,25,-999
2021,3,23,12,"rho",49.203627,-122.59012,25,-999
2021,3,23,13,"rho",49.201638,-122.59577,25,-999
2021,3,23,13,"rho",49.203627,-122.59012,25,-999
2021,3,24,10,"rho",49.203627,-122.59012,25,-999
2021,3,24,12,"rho",49.201638,-122.59577,25,-999
2021,3,24,12,"rho",49.203627,-122.59012,25,-999
2021,3,24,13,"rho",49.201638,-122.59577,25,-999
2021,3,24,13,"rho",49.203627,-122.59012,25,-999
2021,3,24,14,"rho",49.201638,-122.59577,25,-999
2021,3,24,14,"rho",49.203627,-122.59012,25,-999
2021,3,25,11,"rho",49.203627,-122.59012,25,-999
2021,3,25,11,"rho",49.201638,-122.59577,25,-999
2021,3,25,12,"rho",49.203627,-122.59012,25,-999
2021,3,25,12,"rho",49.201638,-122.59577,25,-999
2021,3,25,13,"rho",49.201638,-122.59577,25,-999
2021,3,25,13,"rho",49.203627,-122.59012,25,-999
2021,3,25,14,"rho",49.201638,-122.59577,25,-999
2021,3,25,14,"rho",49.203627,-122.59012,25,-999
2021,3,25,15,"rho",49.203627,-122.59012,25,-999
2021,3,26,12,"rho",49.203627,-122.59012,25,-999
2021,3,26,13,"rho",49.203627,-122.59012,25,-999
2021,3,26,14,"rho",49.203627,-122.59012,25,-999
2021,4,5,7,"rho",49.201638,-122.59577,25,-999
2021,4,5,7,"rho",49.203627,-122.59012,25,-999
2021,4,5,8,"rho",49.203627,-122.59012,25,-999
2021,4,5,11,"rho",49.201638,-122.59577,25,-999
2021,4,5,11,"rho",49.203627,-122.59012,25,-999
2021,4,5,12,"rho",49.201638,-122.59577,25,-999
2021,4,5,12,"rho",49.203627,-122.59012,25,-999
2021,4,6,11,"rho",49.201638,-122.59577,25,-999
2021,4,6,11,"rho",49.203627,-122.59012,25,-999
2021,4,6,12,"rho",49.201638,-122.59577,25,-999
2021,4,6,12,"rho",49.203627,-122.59012,25,-999
2021,4,6,13,"rho",49.203627,-122.59012,25,-999
2021,4,7,12,"rho",49.203627,-122.59012,25,-999
2021,4,7,12,"rho",49.201638,-122.59577,25,-999
2021,4,7,13,"rho",49.203627,-122.59012,25,-999
2021,4,7,13,"rho",49.201638,-122.59577,25,-999
2021,4,7,14,"rho",49.203627,-122.59012,25,-999
2021,4,9,14,"rho",49.203627,-122.59012,25,-999
2021,4,9,15,"rho",49.203627,-122.59012,25,-999
2021,4,9,18,"rho",49.201638,-122.59577,25,-999
2021,4,9,19,"rho",49.201638,-122.59577,25,-999
2021,4,9,19,"rho",49.203627,-122.59012,25,-999
2021,4,10,18,"rho",49.201638,-122.59577,25,-999
2021,4,10,18,"rho",49.203627,-122.59012,25,-999
2021,4,12,1,"rho",49.201638,-122.59577,25,-999
2021,4,14,16,"rho",49.203627,-122.59012,25,-999
2021,4,14,16,"rho",49.201638,-122.59577,25,-999
2021,4,14,17,"rho",49.201638,-122.59577,25,-999
2021,4,14,17,"rho",49.203627,-122.59012,25,-999
2021,4,15,5,"rho",49.201638,-122.59577,25,-999
2021,4,15,6,"rho",49.201638,-122.59577,25,-999
2021,4,15,6,"rho",49.203627,-122.59012,25,-999
2021,4,15,7,"rho",49.203627,-122.59012,25,-999
2021,4,15,11,"rho",49.201638,-122.59577,25,-999
2021,4,15,12,"rho",49.201638,-122.59577,25,-999
2021,4,15,12,"rho",49.203627,-122.59012,25,-999
2021,4,15,13,"rho",49.203627,-122.59012,25,-999
2021,4,15,13,"rho",49.201638,-122.59577,25,-999
2021,4,15,14,"rho",49.201638,-122.59577,25,-999
2021,4,15,14,"rho",49.203627,-122.59012,25,-999
2021,4,15,16,"rho",49.203627,-122.59012,25,-999
2021,4,15,16,"rho",49.201638,-122.59577,25,-999
2021,4,15,17,"rho",49.201638,-122.59577,25,-999
2021,4,15,21,"rho",49.186318,-122.68715,25,-999
2021,4,17,5,"rho",49.20845,-122.70679,25,-999
2021,4,17,6,"rho",49.20845,-122.70679,25,-999
2021,4,17,7,"rho",49.20845,-122.70679,25,-999
2021,4,17,7,"rho",49.199857,-122.67846,25,-999
2021,4,17,8,"rho",49.199857,-122.67846,25,-999
2021,4,17,8,"rho",49.20845,-122.70679,25,-999
2021,4,17,9,"rho",49.20845,-122.70679,25,-999
2021,4,17,13,"rho",49.199857,-122.67846,25,-999
2021,4,17,14,"rho",49.199857,-122.67846,25,-999
2021,4,18,2,"rho",49.199857,-122.67846,25,-999
2021,4,18,3,"rho",49.20845,-122.70679,25,-999
2021,4,18,4,"rho",49.20845,-122.70679,25,-999
2021,4,18,4,"rho",49.199857,-122.67846,25,-999
2021,4,18,5,"rho",49.199857,-122.67846,25,-999
2021,4,18,6,"rho",49.199857,-122.67846,25,-999
2021,4,18,7,"rho",49.199857,-122.67846,25,-999
2021,4,18,8,"rho",49.199857,-122.67846,25,-999
2021,4,18,9,"rho",49.199857,-122.67846,25,-999
2021,4,18,14,"rho",49.199857,-122.67846,25,-999
2021,4,18,15,"rho",49.199857,-122.67846,25,-999
2021,4,18,16,"rho",49.199857,-122.67846,25,-999
2021,4,18,17,"rho",49.199857,-122.67846,25,-999
2021,4,18,18,"rho",49.199857,-122.67846,25,-999
2021,4,18,19,"rho",49.199857,-122.67846,25,-999
2021,4,18,20,"rho",49.199857,-122.67846,25,-999
2021,4,18,21,"rho",49.20845,-122.70679,25,-999
2021,4,19,3,"rho",49.199857,-122.67846,25,-999
2021,4,19,4,"rho",49.199857,-122.67846,25,-999
2021,4,19,10,"rho",49.203627,-122.59012,25,-999
2021,4,25,20,"rho",49.203627,-122.59012,25,-999
2021,4,25,20,"rho",49.201638,-122.59577,25,-999
2021,7,18,20,"rho",49.199857,-122.67846,25,-999
2021,7,18,21,"rho",49.199857,-122.67846,25,-999
2021,7,18,22,"rho",49.199857,-122.67846,25,-999
2021,7,18,23,"rho",49.199857,-122.67846,25,-999
2021,7,19,0,"rho",49.199857,-122.67846,25,-999
2021,8,6,6,"rho",49.199857,-122.67846,25,-999
2021,8,7,2,"rho",49.199857,-122.67846,25,-999
2021,8,7,3,"rho",49.199857,-122.67846,25,-999
2021,8,8,0,"rho",49.199857,-122.67846,25,-999
2021,8,8,1,"rho",49.199857,-122.67846,25,-999
2021,8,8,3,"rho",49.20845,-122.70679,25,-999
2021,8,8,4,"rho",49.20845,-122.70679,25,-999
2021,8,8,5,"rho",49.20845,-122.70679,25,-999
2021,8,8,6,"rho",49.20845,-122.70679,25,-999
2021,8,9,0,"rho",49.20845,-122.70679,25,-999
2021,8,9,2,"rho",49.20845,-122.70679,25,-999
2021,8,9,3,"rho",49.20845,-122.70679,25,-999
2021,8,9,3,"rho",49.199857,-122.67846,25,-999
2021,8,9,4,"rho",49.20845,-122.70679,25,-999
2021,8,9,4,"rho",49.199857,-122.67846,25,-999
2021,8,9,5,"rho",49.20845,-122.70679,25,-999
2021,8,9,13,"rho",49.20845,-122.70679,25,-999
2021,8,9,14,"rho",49.20845,-122.70679,25,-999
2021,8,10,2,"rho",49.20845,-122.70679,25,-999
2021,8,10,3,"rho",49.20845,-122.70679,25,-999
2021,8,10,4,"rho",49.20845,-122.70679,25,-999
2021,10,18,0,"rho",49.201638,-122.59577,25,-999
2021,10,18,1,"rho",49.201638,-122.59577,25,-999
2021,10,18,1,"rho",49.203627,-122.59012,25,-999
2021,10,18,2,"rho",49.201638,-122.59577,25,-999
2021,10,18,2,"rho",49.203627,-122.59012,25,-999
2021,10,18,3,"rho",49.201638,-122.59577,25,-999
2021,10,18,4,"rho",49.201638,-122.59577,25,-999
2021,10,18,4,"rho",49.203627,-122.59012,25,-999
2021,10,18,5,"rho",49.203627,-122.59012,25,-999
2021,10,18,5,"rho",49.201638,-122.59577,25,-999
2021,10,18,14,"rho",49.203627,-122.59012,25,-999
2021,10,18,14,"rho",49.201638,-122.59577,25,-999
2021,10,18,15,"rho",49.201638,-122.59577,25,-999
2021,10,18,16,"rho",49.201638,-122.59577,25,-999
2021,10,18,16,"rho",49.203627,-122.59012,25,-999
2021,10,18,17,"rho",49.201638,-122.59577,25,-999
2021,10,18,17,"rho",49.203627,-122.59012,25,-999
2021,10,18,18,"rho",49.203627,-122.59012,25,-999
2021,10,18,18,"rho",49.201638,-122.59577,25,-999
2021,10,18,19,"rho",49.201638,-122.59577,25,-999
2021,10,18,20,"rho",49.201638,-122.59577,25,-999
2021,10,18,21,"rho",49.201638,-122.59577,25,-999
2021,10,18,21,"rho",49.203627,-122.59012,25,-999
2021,10,18,22,"rho",49.201638,-122.59577,25,-999
2021,10,18,22,"rho",49.203627,-122.59012,25,-999
2021,10,18,23,"rho",49.201638,-122.59577,25,-999
2021,10,18,23,"rho",49.203627,-122.59012,25,-999
2021,10,19,0,"rho",49.201638,-122.59577,25,-999
2021,10,19,0,"rho",49.203627,-122.59012,25,-999
2021,10,19,1,"rho",49.201638,-122.59577,25,-999
2021,10,19,1,"rho",49.203627,-122.59012,25,-999
2021,10,19,2,"rho",49.201638,-122.59577,25,-999
2021,10,20,2,"rho",49.201638,-122.59577,25,-999
2021,10,20,3,"rho",49.201638,-122.59577,25,-999
2021,10,20,3,"rho",49.203627,-122.59012,25,-999
2020,8,30,0,"rho",48.56492,-124.98418,25,-999
2020,8,30,11,"rho",48.55306,-124.935,25,-999
2020,8,31,12,"rho",48.2952,-124.0269,25,-999
2020,8,31,13,"rho",48.2952,-124.0269,25,-999
2020,8,31,13,"rho",48.295103,-124.027068,25,-999
2020,8,31,13,"rho",48.300465,-124.020237,25,-999
2020,8,31,14,"rho",48.3006,-124.0202,25,-999
2020,8,31,14,"rho",48.300465,-124.020237,25,-999
2020,8,31,14,"rho",48.305903,-124.013505,25,-999
2020,8,31,15,"rho",48.300465,-124.020237,25,-999
2020,8,31,15,"rho",48.305903,-124.013505,25,-999
2020,8,31,15,"rho",48.3059,-124.0133,25,-999
2020,8,31,18,"rho",48.3548,-123.9529,25,-999
2020,8,31,18,"rho",48.36027,-123.95694,25,-999
2020,9,6,18,"rho",49.20845,-122.70679,25,-999
2020,9,6,23,"rho",49.20155,-122.59584,25,-999
2020,9,6,23,"rho",49.20359,-122.59015,25,-999
2020,9,7,12,"rho",49.12326,-122.30035,25,-999
2020,9,7,13,"rho",49.12326,-122.30035,25,-999
2020,9,7,13,"rho",49.12902,-122.29969,25,-999
2020,9,2,14,"rho",48.56492,-124.98418,25,-999
2020,9,2,15,"rho",48.56492,-124.98418,25,-999
2020,9,3,23,"rho",48.3548,-123.9529,25,-999
2020,9,3,23,"rho",48.36027,-123.95694,25,-999
2020,9,20,10,"rho",49.20845,-122.70679,25,-999
2020,9,20,15,"rho",49.20155,-122.59584,25,-999
2020,9,20,16,"rho",49.20155,-122.59584,25,-999
2020,9,20,16,"rho",49.20359,-122.59015,25,-999
2020,9,21,17,"rho",49.12326,-122.30035,25,-999
2020,9,21,18,"rho",49.12326,-122.30035,25,-999
2020,9,21,19,"rho",49.12326,-122.30035,25,-999
2020,9,22,7,"rho",49.20359,-122.59015,25,-999
2020,9,22,7,"rho",49.20155,-122.59584,25,-999
2020,9,26,13,"rho",49.20845,-122.70679,25,-999
2020,9,26,20,"rho",49.20359,-122.59015,25,-999
2020,9,26,20,"rho",49.20155,-122.59584,25,-999
2020,9,26,21,"rho",49.20359,-122.59015,25,-999
2020,9,26,21,"rho",49.20155,-122.59584,25,-999
2020,9,27,10,"rho",49.12326,-122.30035,25,-999
2020,9,27,11,"rho",49.12326,-122.30035,25,-999
